F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19
,27,0,27,0,114,111,,2,3,3,0,0,0,,,,,
,15,0,15,0,67,67,,2,0,0,0,0,0,,,,,
,43,1,43,0,191,179,,11,12,0,1,7,1,,,,,
,7,0,7,0,51,51,,51,0,0,0,0,0,,,,,
,14,1,14,0,59,58,,0,1,0,0,0,1,,,,,
,11,0,11,0,55,55,,0,0,0,0,0,0,,,,,
,24,0,24,0,109,104,,0,5,0,1,2,0,,,,,
,11,0,11,0,53,48,,0,5,0,1,2,0,,,,,
,26,2,26,4,99,92,,3,3,0,0,1,2,,,,,
,20,0,20,0,90,90,,0,0,0,0,0,0,,,,,
,24,3,24,0,101,91,,0,10,0,4,1,3,,,,,
,10,0,10,1,42,41,,0,0,0,0,0,0,,,,,
,9,0,9,0,45,45,,1,0,0,0,0,0,,,,,
,13,0,13,0,53,50,,0,3,0,1,0,0,,,,,
,9,0,9,0,41,38,,0,3,3,0,0,0,,,,,
,11,0,11,0,46,46,,0,0,0,0,0,0,,,,,
,12,0,12,0,42,42,,0,0,0,0,0,0,,,,,
,10,0,10,0,41,41,,9,0,0,0,0,0,,,,,
,13,0,13,0,52,49,,0,3,0,1,0,0,,,,,
,12,1,12,1,45,43,,4,1,0,0,0,1,,,,,
,8,0,8,0,43,43,,0,0,0,0,0,0,,,,,
,7,0,7,0,52,47,,0,5,0,1,2,0,,,,,
,13,0,13,0,47,42,,0,5,0,1,0,0,,,,,
,9,0,9,0,42,40,,0,2,0,0,2,0,,,,,
,9,0,9,0,49,40,,0,9,0,0,9,0,,,,,
,14,0,14,0,59,52,,0,7,0,1,4,0,,,,,
,10,1,10,0,41,40,,0,1,0,0,0,1,,,,,
,13,0,13,4,56,48,,0,4,0,1,0,0,,,,,
,9,0,9,0,44,44,,0,0,0,0,0,0,,,,,
,15,0,15,0,75,65,,0,10,6,1,1,0,,,,,
,13,0,13,0,52,49,,0,3,0,1,0,0,,,,,
,12,0,12,0,61,57,,0,4,0,0,4,0,,,,,
,12,0,12,0,43,41,,1,2,0,0,2,0,,,,,
,11,0,11,0,63,63,,0,0,0,0,0,0,,,,,
,9,0,9,0,50,38,,0,12,12,0,0,0,,,,,
,12,0,12,0,49,44,,0,5,0,1,2,0,,,,,
,8,0,8,0,43,43,,0,0,0,0,0,0,,,,,
,9,0,9,0,41,41,,0,0,0,0,0,0,,,,,
,10,0,10,0,47,47,,0,0,0,0,0,0,,,,,
,9,0,9,0,47,45,,0,2,0,0,2,0,,,,,
,13,0,13,0,53,51,,0,2,0,0,2,0,,,,,
,11,0,11,0,40,38,,0,2,0,0,2,0,,,,,
,9,0,9,0,41,37,,0,4,0,0,4,0,,,,,
,11,0,11,0,56,56,,0,0,0,0,0,0,,,,,
,14,0,14,0,46,44,,0,2,0,0,2,0,,,,,
,13,0,13,0,60,55,,0,5,0,2,1,0,,,,,
,9,0,9,0,43,43,,0,0,0,0,0,0,,,,,
,13,0,13,1,48,47,,0,0,0,0,0,0,,,,,
,13,0,13,0,42,40,,0,2,0,0,0,0,,,,,
,8,0,8,0,42,42,,0,0,0,0,0,0,,,,,
,12,0,12,0,45,43,,0,2,0,0,0,0,,,,,
,9,0,9,0,50,50,,0,0,0,0,0,0,,,,,
,11,0,11,0,44,42,,0,2,0,0,2,0,,,,,
,10,0,10,0,41,41,,0,0,0,0,0,0,,,,,
,10,0,10,0,41,41,,0,0,0,0,0,0,,,,,
,10,0,10,0,51,51,,0,0,0,0,0,0,,,,,
,13,0,13,0,63,61,,0,2,0,0,2,0,,,,,
,12,0,12,0,50,47,,0,3,0,1,0,0,,,,,
,14,1,14,0,64,60,,0,4,0,1,0,1,,,,,
,13,0,13,0,57,57,,0,0,0,0,0,0,,,,,
,14,0,14,0,71,70,,0,1,0,0,1,0,,,,,
,11,0,11,0,55,52,,0,3,0,1,0,0,,,,,
,8,0,8,0,44,41,,0,3,0,1,0,0,,,,,
,10,0,10,0,44,44,,0,0,0,0,0,0,,,,,
,12,0,12,0,49,49,,0,0,0,0,0,0,,,,,
,15,0,15,0,69,66,,0,3,0,1,0,0,,,,,
,10,0,10,0,53,50,,0,3,0,1,0,0,,,,,
,12,0,12,0,50,46,,0,4,0,0,4,0,,,,,
,9,0,9,0,49,41,,0,8,0,0,0,0,,,,,
,9,4,9,0,45,38,,0,7,0,0,3,4,,,,,
,10,0,10,0,50,32,,0,18,0,0,0,0,,,,,
,38,1,38,0,154,153,,1,1,0,0,0,1,,,,,
,10,0,10,0,50,50,,1,0,0,0,0,0,,,,,
,4,0,4,0,19,16,,16,3,0,0,1,0,,,,,
,46,3,46,0,215,208,,1,7,0,1,0,3,,,,,
,28,3,28,0,130,126,,1,4,0,0,0,3,,,,,
,10,1,10,0,48,43,,0,5,0,1,2,1,,,,,
,34,2,34,0,143,139,,0,4,0,1,0,2,,,,,
,11,0,11,0,57,55,,2,2,2,0,0,0,,,,,
,13,0,13,0,59,57,,2,2,0,0,2,0,,,,,
,7,0,7,0,42,42,,17,0,0,0,0,0,,,,,
,10,0,10,0,62,60,,20,2,0,0,2,0,,,,,
,14,0,14,0,54,51,,1,3,0,0,3,0,,,,,
,14,0,14,0,67,65,,2,2,0,0,2,0,,,,,
,24,0,24,0,105,105,,1,0,0,0,0,0,,,,,
,14,0,14,0,60,60,,2,0,0,0,0,0,,,,,
,15,0,15,0,85,85,,2,0,0,0,0,0,,,,,
,12,0,12,0,50,50,,1,0,0,0,0,0,,,,,
,15,0,15,0,82,82,,15,0,0,0,0,0,,,,,
,8,0,8,2,119,117,,0,0,0,0,0,0,,,,,
,24,0,24,0,89,81,,1,8,1,0,7,0,,,,,
,5,0,5,0,138,138,,1,0,0,0,0,0,,,,,
,12,1,12,1,40,38,,3,1,0,0,0,1,,,,,
,14,0,14,0,72,72,,1,0,0,0,0,0,,,,,
,10,0,10,0,42,38,,1,4,0,0,0,0,,,,,
,7,0,7,0,53,53,,1,0,0,0,0,0,,,,,
,1,0,1,0,186,186,,1,0,0,0,0,0,,,,,
,14,0,14,0,52,52,,1,0,0,0,0,0,,,,,
,12,0,12,0,63,62,,62,1,1,0,0,0,,,,,
,9,0,9,0,72,51,,1,21,0,1,18,0,,,,,
,15,0,15,0,85,70,,1,15,0,0,15,0,,,,,
,12,0,12,0,58,44,,1,14,0,0,14,0,,,,,
,13,0,13,0,42,42,,12,0,0,0,0,0,,,,,
,14,0,14,0,59,59,,1,0,0,0,0,0,,,,,
,8,0,8,0,44,32,,1,12,0,0,12,0,,,,,
,9,0,9,0,43,42,,1,1,1,0,0,0,,,,,
,22,0,22,0,101,95,,1,6,0,0,6,0,,,,,
,8,0,8,0,43,39,,1,4,4,0,0,0,,,,,
,14,0,14,0,57,53,,1,4,0,1,0,0,,,,,
,11,0,11,0,51,47,,1,4,0,0,4,0,,,,,
,14,0,14,0,72,64,,1,8,0,0,8,0,,,,,
,7,0,7,0,52,47,,1,5,5,0,0,0,,,,,
,12,0,12,0,54,52,,1,2,0,0,2,0,,,,,
,10,0,10,0,62,59,,22,3,0,1,0,0,,,,,
,11,0,11,0,66,53,,53,13,0,1,10,0,,,,,
,4,0,4,0,51,37,,37,14,0,0,14,0,,,,,
,13,0,13,0,56,56,,16,0,0,0,0,0,,,,,
,1,0,1,0,163,163,,1,0,0,0,0,0,,,,,
,10,0,10,4,51,38,,0,9,5,2,0,0,,,,,
,11,0,11,0,43,43,,1,0,0,0,0,0,,,,,
,12,0,12,0,47,47,,1,0,0,0,0,0,,,,,
,11,0,11,0,45,39,,1,6,0,0,6,0,,,,,
,9,1,9,0,65,64,,1,1,0,0,0,1,,,,,
,10,0,10,0,53,48,,1,5,5,0,0,0,,,,,
,17,0,17,0,78,76,,1,2,0,0,2,0,,,,,
,11,0,11,0,39,37,,1,2,0,0,2,0,,,,,
,21,0,21,0,118,111,,1,7,0,1,4,0,,,,,
,16,0,16,0,72,68,,1,4,0,0,4,0,,,,,
,11,0,11,0,52,52,,0,0,0,0,0,0,,,,,
,17,1,17,0,63,62,,0,1,0,0,0,1,,,,,
,17,0,17,0,65,65,,0,0,0,0,0,0,,,,,
,17,0,17,0,82,80,,0,2,0,0,2,0,,,,,
,9,0,9,0,69,69,,0,0,0,0,0,0,,,,,
,14,0,14,0,52,52,,0,0,0,0,0,0,,,,,
,11,0,11,0,53,53,,17,0,0,0,0,0,,,,,
,12,0,12,0,45,45,,0,0,0,0,0,0,,,,,
,6,0,6,0,47,44,,1,3,3,0,0,0,,,,,
,10,0,10,0,75,75,,0,0,0,0,0,0,,,,,
,18,0,18,0,92,86,,36,6,0,0,0,0,,,,,
,15,0,15,0,61,59,,1,2,0,0,2,0,,,,,
,18,0,18,0,95,90,,1,5,0,1,2,0,,,,,
,9,0,9,0,44,44,,1,0,0,0,0,0,,,,,
,8,0,8,0,44,35,,2,9,0,0,9,0,,,,,
,11,0,11,0,58,58,,1,0,0,0,0,0,,,,,
,17,0,17,0,80,74,,1,6,0,0,6,0,,,,,
,12,0,12,0,56,52,,1,4,0,0,4,0,,,,,
,12,0,12,0,46,45,,4,1,1,0,0,0,,,,,
,7,0,7,0,61,61,,1,0,0,0,0,0,,,,,
,18,0,18,0,71,69,,1,2,0,0,2,0,,,,,
,11,0,11,0,51,42,,1,9,0,1,6,0,,,,,
,12,0,12,0,50,48,,3,2,0,0,2,0,,,,,
,7,0,7,0,44,40,,2,4,4,0,0,0,,,,,
,10,0,10,0,55,49,,1,6,0,0,6,0,,,,,
,8,0,8,0,57,44,,1,13,0,0,13,0,,,,,
,10,0,10,0,52,45,,1,7,0,0,7,0,,,,,
,11,0,11,0,52,48,,1,4,0,0,4,0,,,,,
,6,0,6,4,46,34,,2,8,0,0,8,0,,,,,
,9,0,9,0,55,46,,1,9,0,0,9,0,,,,,
,26,0,26,0,118,108,,1,10,0,2,4,0,,,,,
,9,0,9,0,46,45,,2,1,1,0,0,0,,,,,
,10,0,10,0,48,47,,1,1,1,0,0,0,,,,,
,9,0,9,0,48,46,,2,2,2,0,0,0,,,,,
,10,0,10,0,42,35,,2,7,1,0,6,0,,,,,
,17,0,17,0,89,73,,3,16,0,0,16,0,,,,,
,24,0,24,0,96,95,,1,1,0,0,1,0,,,,,
,18,0,18,0,92,87,,3,5,0,1,2,0,,,,,
,13,0,13,0,49,48,,4,1,0,0,0,0,,,,,
,10,0,10,0,51,44,,2,7,7,0,0,0,,,,,
,22,0,22,0,96,95,,3,1,1,0,0,0,,,,,
,19,0,19,0,88,84,,1,4,4,0,0,0,,,,,
,16,0,16,0,74,68,,2,6,0,0,6,0,,,,,
,19,0,19,0,71,66,,1,5,1,0,4,0,,,,,
,11,0,11,0,58,52,,1,6,0,0,6,0,,,,,
,12,0,12,0,59,45,,3,14,0,0,14,0,,,,,
,25,0,25,0,108,101,,3,7,1,0,6,0,,,,,
,11,0,11,0,48,45,,1,3,3,0,0,0,,,,,
,14,0,14,1,50,45,,0,4,0,0,4,0,,,,,
,9,0,9,0,55,47,,1,8,0,0,8,0,,,,,
,23,0,23,0,116,110,,3,6,0,0,6,0,,,,,
,10,0,10,0,68,60,,2,8,0,0,8,0,,,,,
,17,0,17,0,64,61,,61,3,3,0,0,0,,,,,
,16,0,16,0,70,65,,1,5,2,1,0,0,,,,,
,9,0,9,0,48,45,,45,3,3,0,0,0,,,,,
,15,0,15,0,70,65,,2,5,2,1,0,0,,,,,
,11,0,11,0,58,48,,2,10,7,1,0,0,,,,,
,12,0,12,0,43,42,,1,1,1,0,0,0,,,,,
,13,0,13,0,65,56,,1,9,1,0,8,0,,,,,
,15,0,15,0,72,66,,2,6,3,1,0,0,,,,,
,11,0,11,0,48,42,,1,6,0,0,6,0,,,,,
,9,0,9,0,51,48,,1,3,3,0,0,0,,,,,
,8,0,8,0,46,36,,1,10,0,0,10,0,,,,,
,16,0,16,0,64,59,,2,5,2,1,0,0,,,,,
,15,0,15,0,80,63,,1,17,3,0,14,0,,,,,
,24,0,24,0,98,85,,7,13,0,0,11,0,,,,,
,13,0,13,0,69,60,,1,9,0,1,6,0,,,,,
,10,0,10,0,50,42,,1,8,0,0,8,0,,,,,
,16,0,16,0,85,69,,2,16,2,0,14,0,,,,,
,10,0,10,0,54,52,,3,2,2,0,0,0,,,,,
,13,0,13,0,55,49,,2,6,0,0,6,0,,,,,
,9,0,9,0,42,36,,5,6,6,0,0,0,,,,,
,13,0,13,0,55,49,,2,6,0,0,6,0,,,,,
,13,1,13,0,52,42,,1,10,1,0,8,1,,,,,
,7,0,7,0,49,31,,1,18,0,0,18,0,,,,,
,9,0,9,0,42,34,,1,8,0,0,8,0,,,,,
,22,0,22,0,108,92,,2,16,0,0,16,0,,,,,
,9,0,9,0,70,45,,3,25,3,0,22,0,,,,,
,12,0,12,0,65,55,,2,10,0,0,10,0,,,,,
,7,0,7,0,46,31,,1,15,4,0,11,0,,,,,
,10,0,10,0,41,34,,1,7,0,1,4,0,,,,,
,7,0,7,0,43,34,,1,9,5,0,4,0,,,,,
,10,0,10,0,43,38,,1,5,1,0,4,0,,,,,
,17,0,17,0,76,72,,1,4,0,0,4,0,,,,,
,12,0,12,0,76,62,,1,14,0,0,14,0,,,,,
,7,0,7,0,45,35,,1,10,0,0,10,0,,,,,
,11,0,11,0,61,57,,1,4,0,0,4,0,,,,,
,15,0,15,0,65,55,,1,10,0,0,10,0,,,,,
,13,0,13,0,59,45,,5,14,0,0,14,0,,,,,
,12,0,12,0,62,51,,1,11,0,1,8,0,,,,,
,15,0,15,0,74,70,,3,4,4,0,0,0,,,,,
,19,0,19,0,102,77,,4,25,1,0,24,0,,,,,
,13,0,13,0,54,49,,1,5,0,0,5,0,,,,,
,21,0,21,0,111,94,,1,17,0,0,17,0,,,,,
,8,0,8,0,57,45,,2,12,0,0,12,0,,,,,
,19,0,19,0,82,76,,1,6,0,0,6,0,,,,,
,10,4,10,0,54,46,,9,8,1,1,0,4,,,,,
,10,0,10,0,53,50,,0,3,3,0,0,0,,,,,
,7,0,7,0,44,35,,3,9,1,0,8,0,,,,,
,6,0,6,0,46,37,,3,9,3,0,6,0,,,,,
,17,0,17,0,100,91,,8,9,0,0,8,0,,,,,
,13,0,13,0,59,55,,2,4,0,0,4,0,,,,,
,6,0,6,0,55,47,,5,8,0,0,8,0,,,,,
,12,0,12,1,68,66,,11,1,0,0,0,0,,,,,
,12,0,12,0,66,64,,1,2,2,0,0,0,,,,,
,24,0,24,3,113,108,,1,2,1,0,0,0,,,,,
,19,0,19,0,90,87,,4,3,3,0,0,0,,,,,
,12,0,12,0,57,57,,10,0,0,0,0,0,,,,,
,8,0,8,1,46,42,,1,3,2,0,0,0,,,,,
,11,0,11,0,49,46,,1,3,0,1,0,0,,,,,
,9,0,9,0,47,46,,1,1,1,0,0,0,,,,,
,13,0,13,0,57,55,,2,2,0,0,2,0,,,,,
,13,0,13,0,69,60,,2,9,1,0,8,0,,,,,
,9,0,9,0,59,47,,1,12,0,0,12,0,,,,,
,20,0,20,0,102,89,,2,13,2,1,8,0,,,,,
,23,0,23,0,84,80,,3,4,2,0,2,0,,,,,
,10,0,10,0,55,49,,2,6,0,0,6,0,,,,,
,10,0,10,0,50,42,,3,8,2,0,6,0,,,,,
,13,0,13,0,55,54,,1,1,0,0,0,0,,,,,
,11,0,11,0,55,47,,1,8,0,0,8,0,,,,,
,11,4,11,0,55,51,,2,4,0,0,0,4,,,,,
,23,0,23,0,121,98,,1,23,5,2,14,0,,,,,
,14,0,14,0,59,53,,1,6,0,0,6,0,,,,,
,12,0,12,2,58,40,,2,16,0,0,16,0,,,,,
,19,0,19,0,87,74,,9,13,1,0,12,0,,,,,
,18,0,18,0,88,79,,1,9,0,1,6,0,,,,,
,14,0,14,0,64,63,,1,1,1,0,0,0,,,,,
,22,0,22,0,91,87,,1,4,2,0,2,0,,,,,
,13,0,13,0,56,44,,0,12,0,0,12,0,,,,,
,22,0,22,0,87,84,,3,3,1,0,2,0,,,,,
,25,0,25,0,107,103,,2,4,2,0,2,0,,,,,
,22,0,22,0,110,95,,2,15,0,0,15,0,,,,,
,12,0,12,0,65,51,,1,14,0,0,14,0,,,,,
,5,0,5,0,46,32,,2,14,0,0,14,0,,,,,
,17,0,17,0,104,79,,0,25,4,1,18,0,,,,,
,10,0,10,0,60,46,,1,14,0,0,14,0,,,,,
,9,0,9,0,52,43,,0,9,5,0,4,0,,,,,
,12,0,12,3,65,41,,2,21,4,0,16,0,,,,,
,19,0,19,0,106,87,,87,19,2,0,17,0,,,,,
,25,0,25,0,119,107,,4,12,6,0,6,0,,,,,
,22,0,22,0,96,89,,3,7,1,0,6,0,,,,,
,22,0,22,0,95,86,,2,9,1,0,8,0,,,,,
,12,0,12,0,46,45,,2,1,1,0,0,0,,,,,
,11,0,11,0,52,52,,1,0,0,0,0,0,,,,,
,12,0,12,0,56,50,,1,6,0,0,6,0,,,,,
,18,0,18,0,93,79,,1,14,0,0,14,0,,,,,
,12,0,12,0,81,62,,1,19,1,0,18,0,,,,,
,13,0,13,0,59,55,,1,4,0,0,4,0,,,,,
,20,0,20,0,94,84,,3,10,0,0,10,0,,,,,
,11,0,11,0,58,57,,1,1,1,0,0,0,,,,,
,14,0,14,0,70,58,,58,12,12,0,0,0,,,,,
,16,0,16,0,87,87,,1,0,0,0,0,0,,,,,
,18,0,18,0,107,102,,19,5,3,0,2,0,,,,,
,10,0,10,0,50,49,,0,1,1,0,0,0,,,,,
,8,0,8,0,70,64,,0,6,4,0,2,0,,,,,
,21,1,21,0,95,91,,0,4,0,0,1,1,,,,,
,11,0,11,0,65,65,,1,0,0,0,0,0,,,,,
,8,1,8,0,47,45,,0,2,0,0,1,1,,,,,
,23,1,23,0,110,106,,1,4,0,0,0,1,,,,,
,14,0,14,0,74,71,,1,3,0,0,0,0,,,,,
,17,0,17,0,68,67,,1,1,1,0,0,0,,,,,
,16,1,16,0,65,63,,1,2,1,0,0,1,,,,,
,11,0,11,0,56,56,,1,0,0,0,0,0,,,,,
,12,0,12,0,53,51,,1,2,0,0,0,0,,,,,
,14,0,14,0,72,71,,1,1,0,0,1,0,,,,,
,13,0,13,0,59,59,,1,0,0,0,0,0,,,,,
,16,0,16,0,74,74,,1,0,0,0,0,0,,,,,
,20,1,20,0,86,85,,1,1,0,0,0,1,,,,,
,13,0,13,0,55,50,,1,5,0,1,1,0,,,,,
,18,0,18,0,72,72,,0,0,0,0,0,0,,,,,
,18,0,18,1,62,60,,1,1,1,0,0,0,,,,,
,16,0,16,0,71,71,,1,0,0,0,0,0,,,,,
,10,0,10,0,43,43,,1,0,0,0,0,0,,,,,
,21,0,21,0,93,92,,92,1,1,0,0,0,,,,,
,15,0,15,0,68,66,,2,2,2,0,0,0,,,,,
,14,0,14,8,55,46,,0,1,0,0,0,0,,,,,
,10,0,10,0,59,59,,1,0,0,0,0,0,,,,,
,8,0,8,0,45,43,,1,2,2,0,0,0,,,,,
,13,0,13,0,74,73,,2,1,0,0,1,0,,,,,
,20,1,20,0,88,85,,1,3,0,0,1,1,,,,,
,10,0,10,0,47,47,,1,0,0,0,0,0,,,,,
,10,0,10,0,66,66,,66,0,0,0,0,0,,,,,
,12,0,12,0,52,52,,1,0,0,0,0,0,,,,,
,5,0,5,0,48,29,,1,19,0,0,19,0,,,,,
,26,0,26,0,114,112,,1,2,0,0,1,0,,,,,
,9,0,9,4,43,39,,1,0,0,0,0,0,,,,,
,8,0,8,0,44,44,,1,0,0,0,0,0,,,,,
,15,0,15,1,60,58,,1,1,0,0,1,0,,,,,
,15,0,15,0,62,59,,1,3,0,0,0,0,,,,,
,12,0,12,0,59,58,,1,1,1,0,0,0,,,,,
,16,0,16,0,81,81,,1,0,0,0,0,0,,,,,
,11,0,11,0,64,63,,1,1,1,0,0,0,,,,,
,24,0,24,0,104,103,,1,1,1,0,0,0,,,,,
,9,0,9,6,44,35,,1,3,0,0,0,0,,,,,
,13,0,13,0,71,70,,1,1,0,0,1,0,,,,,
,13,0,13,0,70,70,,0,0,0,0,0,0,,,,,
,8,0,8,0,44,40,,1,4,0,0,0,0,,,,,
,14,0,14,0,68,68,,1,0,0,0,0,0,,,,,
,17,0,17,0,77,77,,1,0,0,0,0,0,,,,,
,16,0,16,0,84,84,,1,0,0,0,0,0,,,,,
,9,0,9,0,47,47,,20,0,0,0,0,0,,,,,
,16,0,16,0,91,87,,29,4,0,1,1,0,,,,,
,12,0,12,0,62,60,,1,2,0,0,0,0,,,,,
,8,0,8,0,47,44,,1,3,0,0,0,0,,,,,
,12,0,12,0,54,54,,1,0,0,0,0,0,,,,,
,9,0,9,0,44,34,,1,10,0,0,0,0,,,,,
,10,0,10,0,46,44,,1,2,0,0,0,0,,,,,
,10,0,10,0,42,37,,1,5,0,0,0,0,,,,,
,10,0,10,0,60,60,,1,0,0,0,0,0,,,,,
,5,0,5,0,100,100,,1,0,0,0,0,0,,,,,
,9,0,9,0,54,54,,1,0,0,0,0,0,,,,,
,8,0,8,0,52,50,,1,2,1,0,1,0,,,,,
,5,0,5,0,49,48,,24,1,1,0,0,0,,,,,
,5,0,5,0,49,49,,1,0,0,0,0,0,,,,,
,13,0,13,0,72,71,,1,1,1,0,0,0,,,,,
,10,1,10,0,63,62,,1,1,0,0,0,1,,,,,
,10,0,10,0,57,57,,1,0,0,0,0,0,,,,,
,13,0,13,0,73,73,,1,0,0,0,0,0,,,,,
,16,0,16,0,80,80,,1,0,0,0,0,0,,,,,
,13,0,13,0,80,80,,1,0,0,0,0,0,,,,,
,15,0,15,0,86,86,,1,0,0,0,0,0,,,,,
,7,0,7,0,48,48,,1,0,0,0,0,0,,,,,
,10,0,10,0,70,69,,69,1,0,0,1,0,,,,,
,17,0,17,0,83,83,,1,0,0,0,0,0,,,,,
,5,0,5,0,48,48,,32,0,0,0,0,0,,,,,
,15,0,15,0,90,90,,1,0,0,0,0,0,,,,,
,10,0,10,0,72,71,,1,1,1,0,0,0,,,,,
,9,0,9,0,49,46,,1,3,0,0,0,0,,,,,
,16,0,16,1,75,70,,1,4,0,0,1,0,,,,,
,13,0,13,1,58,57,,0,0,0,0,0,0,,,,,
,10,0,10,0,51,51,,1,0,0,0,0,0,,,,,
,16,1,16,0,91,89,,35,2,1,0,0,1,,,,,
,15,0,15,0,126,125,,56,1,1,0,0,0,,,,,
,9,0,9,0,49,48,,1,1,1,0,0,0,,,,,
,27,0,27,0,116,113,,1,3,0,1,0,0,,,,,
,12,0,12,0,68,67,,1,1,1,0,0,0,,,,,
,4,0,4,0,21,19,,1,2,0,0,1,0,,,,,
,16,0,16,0,77,75,,1,2,0,0,0,0,,,,,
,7,0,7,0,46,45,,45,1,1,0,0,0,,,,,
,15,0,15,0,69,69,,69,0,0,0,0,0,,,,,
,10,0,10,0,64,64,,64,0,0,0,0,0,,,,,
,9,0,9,0,42,36,,1,6,0,0,1,0,,,,,
,15,0,15,0,84,84,,84,0,0,0,0,0,,,,,
,15,0,15,0,88,88,,88,0,0,0,0,0,,,,,
,19,0,19,0,99,92,,1,7,0,5,0,0,,,,,
,22,0,22,0,87,84,,1,3,0,0,0,0,,,,,
,13,0,13,0,56,56,,1,0,0,0,0,0,,,,,
,16,0,16,0,65,65,,1,0,0,0,0,0,,,,,
,15,0,15,0,71,68,,1,3,0,0,0,0,,,,,
,12,0,12,0,56,55,,1,1,1,0,0,0,,,,,
,22,0,22,0,119,119,,1,0,0,0,0,0,,,,,
,10,0,10,0,61,60,,0,1,1,0,0,0,,,,,
,13,0,13,0,60,59,,1,1,0,0,1,0,,,,,
,10,0,10,0,53,50,,1,3,0,0,0,0,,,,,
,13,0,13,0,70,70,,1,0,0,0,0,0,,,,,
,15,0,15,0,68,68,,3,0,0,0,0,0,,,,,
,10,0,10,0,52,52,,1,0,0,0,0,0,,,,,
,15,1,15,0,54,53,,3,1,0,0,0,1,,,,,
,8,0,8,0,59,58,,1,1,1,0,0,0,,,,,
,18,0,18,0,60,60,,2,0,0,0,0,0,,,,,
,21,0,21,0,93,92,,1,1,1,0,0,0,,,,,
,12,0,12,0,48,48,,0,0,0,0,0,0,,,,,
,13,0,13,0,73,72,,1,1,1,0,0,0,,,,,
,9,0,9,0,42,42,,0,0,0,0,0,0,,,,,
,11,0,11,0,65,65,,1,0,0,0,0,0,,,,,
,10,0,10,0,55,55,,0,0,0,0,0,0,,,,,
,15,0,15,0,81,81,,0,0,0,0,0,0,,,,,
,19,0,19,0,89,89,,1,0,0,0,0,0,,,,,
,14,0,14,0,81,81,,1,0,0,0,0,0,,,,,
,19,0,19,0,78,78,,1,0,0,0,0,0,,,,,
,14,0,14,0,71,71,,1,0,0,0,0,0,,,,,
,13,0,13,0,51,51,,0,0,0,0,0,0,,,,,
,14,0,14,0,61,61,,0,0,0,0,0,0,,,,,
,14,0,14,0,78,78,,78,0,0,0,0,0,,,,,
,13,0,13,0,62,62,,1,0,0,0,0,0,,,,,
,25,0,25,2,111,109,,1,0,0,0,0,0,,,,,
,12,0,12,0,50,50,,1,0,0,0,0,0,,,,,
,22,0,22,0,98,98,,2,0,0,0,0,0,,,,,
,7,0,7,0,47,47,,1,0,0,0,0,0,,,,,
,7,0,7,0,44,44,,0,0,0,0,0,0,,,,,
,13,0,13,0,51,45,,1,6,0,0,0,0,,,,,
,11,0,11,0,64,64,,1,0,0,0,0,0,,,,,
,13,0,13,0,73,73,,73,0,0,0,0,0,,,,,
,11,0,11,2,56,54,,54,0,0,0,0,0,,,,,
,24,0,24,0,97,97,,1,0,0,0,0,0,,,,,
,18,1,18,0,79,74,,1,5,0,0,0,1,,,,,
,21,0,21,4,95,87,,0,4,0,0,0,0,,,,,
,9,0,9,0,41,37,,1,4,0,0,0,0,,,,,
,21,0,21,0,103,103,,103,0,0,0,0,0,,,,,
,10,0,10,0,46,44,,2,2,0,0,2,0,,,,,
,10,0,10,0,46,43,,1,3,0,0,0,0,,,,,
,13,1,13,0,69,65,,1,4,0,0,0,1,,,,,
,24,0,24,0,105,105,,1,0,0,0,0,0,,,,,
,23,1,23,0,94,93,,1,1,0,0,0,1,,,,,
,18,0,18,0,70,70,,1,0,0,0,0,0,,,,,
,20,0,20,0,123,120,,2,3,0,1,0,0,,,,,
,14,0,14,0,67,64,,1,3,0,1,0,0,,,,,
,7,0,7,0,52,52,,1,0,0,0,0,0,,,,,
,10,0,10,3,47,43,,0,1,0,0,0,0,,,,,
,21,0,21,0,88,87,,1,1,0,0,1,0,,,,,
,14,0,14,0,62,60,,1,2,0,0,0,0,,,,,
,11,0,11,0,49,46,,1,3,0,0,0,0,,,,,
,15,0,15,0,86,86,,1,0,0,0,0,0,,,,,
,14,0,14,0,69,69,,1,0,0,0,0,0,,,,,
,17,0,17,0,113,113,,1,0,0,0,0,0,,,,,
,16,0,16,0,76,73,,1,3,0,0,0,0,,,,,
,12,0,12,0,61,61,,1,0,0,0,0,0,,,,,
,14,0,14,0,70,70,,1,0,0,0,0,0,,,,,
,3,0,3,0,16,14,,1,2,0,0,1,0,,,,,
,1,0,1,0,15,15,,1,0,0,0,0,0,,,,,
,3,0,3,0,19,18,,1,1,0,0,1,0,,,,,
,3,0,3,0,45,44,,1,1,0,0,0,0,,,,,
,24,0,24,0,115,114,,114,1,1,0,0,0,,,,,
,12,0,12,1,46,45,,1,0,0,0,0,0,,,,,
,13,0,13,0,60,60,,1,0,0,0,0,0,,,,,
,9,0,9,0,46,46,,1,0,0,0,0,0,,,,,
,20,0,20,0,109,109,,1,0,0,0,0,0,,,,,
,29,0,29,4,112,106,,1,2,1,0,0,0,,,,,
,13,0,13,0,64,64,,1,0,0,0,0,0,,,,,
,23,0,23,0,118,116,,1,2,2,0,0,0,,,,,
,10,0,10,4,58,53,,1,1,0,0,0,0,,,,,
